id,age,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year,education_10th,education_11th,education_12th,education_1st-4th,education_5th-6th,education_7th-8th,education_9th,education_Assoc-acdm,education_Assoc-voc,education_Bachelors,education_Doctorate,education_HS-grad,education_Masters,education_Preschool,education_Prof-school,education_Some-college,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,workclass_Without-pay
9692,-1.0557827925520795,189027,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9693,-0.5187176408431537,144949,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9694,1.0924778142836231,263925,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.1452026511818548,Canada,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9695,1.3226485935874484,238582,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.06117988019495381,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9697,-0.36527045464060365,24529,9,Widowed,Adm-clerical,Unmarried,White,Male,0,0,-2.24577192585438,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9698,0.09507110396704692,36885,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9699,0.171794697068322,193459,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9702,0.939030628081073,118259,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9703,-1.2092299787546297,162551,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9704,0.4786890694734224,48271,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9705,-0.5187176408431537,381583,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9706,-1.2859535718559048,36011,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9707,0.7088598487772476,378221,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1.5352527685561652,Mexico,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9709,2.3967788970052997,131060,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,-1.40554421598537,United-States,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9712,0.8623070349797979,187830,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9713,0.6321362556759725,274200,7,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,-0.1452026511818548,United-States,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9715,-0.9790591994508043,272669,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,-1.8256580709198749,South,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9716,0.5554126625746975,27802,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,-0.31324819315565683,United-States,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9717,-0.13509967533677836,205359,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,-2.24577192585438,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9719,2.4735024901065747,100063,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9720,-1.0557827925520795,139730,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3.2157081882941854,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9721,1.4760957797899985,216824,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9722,1.859713745296374,28612,9,Widowed,Sales,Not-in-family,White,Male,0,0,2.375480478425175,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9723,2.7036732694104,211075,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9724,0.171794697068322,168294,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9725,-0.8256120132482542,200515,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,-0.5653165061163599,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9726,1.0924778142836231,548580,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9730,1.2459250004861733,264834,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9731,-0.05837608223550326,168322,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9734,0.939030628081073,85423,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1.1151389136216603,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9735,-0.05837608223550326,108947,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9736,0.171794697068322,112362,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,-0.31324819315565683,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9737,-0.672164827045704,426431,14,Never-married,Prof-specialty,Not-in-family,White,Male,10520,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9739,-1.3626771649571798,197583,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9740,-0.13509967533677836,220585,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9741,1.7829901521950988,125155,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,-0.31324819315565683,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9742,1.859713745296374,181153,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9743,1.0924778142836231,174102,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,0.6950250586871553,Greece,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9744,-0.2885468615393285,182898,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9746,-1.3626771649571798,317175,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9747,-0.4419940477418787,415706,3,Separated,Other-service,Unmarried,White,Female,0,0,-0.1452026511818548,Mexico,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9748,-1.2092299787546297,274797,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,-1.40554421598537,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9751,-0.672164827045704,214993,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9752,-0.2885468615393285,25955,7,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0,0,-0.1452026511818548,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9753,1.9364373383976492,113929,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9754,-0.9790591994508043,284343,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9755,1.9364373383976492,110150,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9756,-0.2885468615393285,86648,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9757,-1.2092299787546297,233923,10,Never-married,Other-service,Own-child,White,Female,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9758,-0.5187176408431537,420895,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9760,-0.36527045464060365,196791,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,-1.40554421598537,United-States,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9763,-0.672164827045704,223212,13,Never-married,Sales,Unmarried,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9764,1.1692014073848982,124963,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9765,0.09507110396704692,116103,10,Separated,Craft-repair,Unmarried,White,Male,4934,0,0.4429567457264522,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9766,0.4019654763721473,127592,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9768,2.1666081177014744,112318,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9769,-1.51612435115973,144750,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,-1.993703612893677,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9770,0.4019654763721473,187720,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.06117988019495381,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9772,-1.592847944261005,190325,7,Never-married,Craft-repair,Own-child,White,Male,0,0,-0.9854303610508648,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9773,0.4786890694734224,53524,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9774,-1.0557827925520795,241825,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,0.3589339747395512,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9775,-1.2859535718559048,164775,5,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,-0.1452026511818548,Guatemala,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9776,0.4786890694734224,285335,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-2.665885780788885,United-States,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9777,-1.2859535718559048,325179,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9778,0.01834751086577183,113253,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9779,0.7088598487772476,197702,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9780,0.7855834418785227,586657,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9781,-0.2885468615393285,216035,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9782,0.4786890694734224,249935,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9783,-1.2859535718559048,306779,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9784,-1.1325063856533546,72143,13,Never-married,Sales,Not-in-family,White,Female,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9785,-0.9790591994508043,115717,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2051,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9786,0.6321362556759725,479611,13,Divorced,Sales,Not-in-family,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9787,-0.5187176408431537,164197,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.1908884327657492,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9789,0.32524188327087217,114859,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-2.0777263838805777,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9790,1.3226485935874484,435836,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9791,1.015754221182348,159908,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9792,-0.8256120132482542,430084,9,Divorced,Other-service,Own-child,Black,Male,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9793,0.171794697068322,182108,14,Never-married,Prof-specialty,Not-in-family,White,Female,27828,0,-0.5653165061163599,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9794,1.7062665590938237,213321,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9795,1.1692014073848982,123011,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,0.8630706006609572,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9796,-1.51612435115973,37332,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9797,-1.1325063856533546,236696,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9798,-1.3626771649571798,245572,5,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9799,-0.4419940477418787,62155,10,Never-married,Sales,Not-in-family,Black,Male,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9800,0.8623070349797979,167065,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9801,0.6321362556759725,61885,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9803,-1.2092299787546297,172232,9,Never-married,Tech-support,Own-child,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9804,-0.13509967533677836,119929,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9805,0.2485182901695971,102343,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2.543526020398977,India,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9806,1.5528193728912736,247552,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9807,2.0898845246001994,97847,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9810,1.7062665590938237,113080,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,1.3672072265823632,United-States,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9811,-0.21182326843805344,409189,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9812,-0.13509967533677836,82540,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2.375480478425175,United-States,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9814,-0.36527045464060365,343789,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,1.1151389136216603,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9815,-0.4419940477418787,205950,9,Never-married,Other-service,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9816,0.09507110396704692,84136,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-1.40554421598537,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9817,-1.2092299787546297,188409,7,Married-civ-spouse,Transport-moving,Husband,White,Male,4508,0,-1.40554421598537,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9818,-0.2885468615393285,329759,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9819,1.9364373383976492,231619,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,-1.7416352999329738,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9820,-0.36527045464060365,120461,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9821,-1.2859535718559048,48347,10,Never-married,Tech-support,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9822,-0.13509967533677836,191779,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9824,-1.2859535718559048,198244,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,-0.2292254221687558,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9826,0.939030628081073,284329,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9827,0.32524188327087217,99203,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9831,1.0924778142836231,278114,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9833,-0.7488884201469791,107108,10,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9834,-1.0557827925520795,126133,10,Never-married,Other-service,Own-child,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9835,-1.2859535718559048,285775,11,Never-married,Craft-repair,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9836,-0.7488884201469791,167737,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9837,0.32524188327087217,271665,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.2749112037526502,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9838,0.01834751086577183,34180,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9839,-1.2859535718559048,195179,10,Never-married,Sales,Own-child,White,Male,0,0,-1.4895669869722707,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9840,-0.8256120132482542,27956,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,4.8121408370453045,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9841,1.015754221182348,254285,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,2.375480478425175,Germany,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9842,-0.05837608223550326,115336,9,Divorced,Other-service,Unmarried,White,Female,0,0,2.375480478425175,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9843,-0.9023356063495293,253814,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9844,0.7088598487772476,243631,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,-0.9854303610508648,South,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9845,-0.2885468615393285,187046,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9846,1.015754221182348,187356,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,-0.06117988019495381,United-States,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9847,-0.9790591994508043,66872,8,Married-civ-spouse,Sales,Husband,Other,Male,0,0,4.7281180660584035,Dominican-Republic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9848,0.939030628081073,48343,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9849,-0.2885468615393285,167140,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9850,2.3967788970052997,36311,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,-0.5653165061163599,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
